#transcript	length	unique_read_num	multiple_read_num
ENSDART00000163603	778	56	494
NM_001045249	1483	2	1046
NM_001160095	4461	9	3140
NM_001128074	2233	70	1506
NM_001076659	2128	29	1472
NM_001328206	1717	88	1118
NM_001009556	1336	182	756
NM_213230	3241	40	2234
NM_001105706	442	0	310
NM_001037679	2032	52	1372
NM_001080074	2071	39	1412
NM_001110835	1616	43	1088
NM_001008594	1499	21	1028
NM_001110011	2852	146	1848
ENSDART00000099234	2350	27	1616
NM_001044896	2286	54	1544
ENSDART00000148921	1055	211	526
NM_001256216	2251	10	1562
NM_001004679	873	8	600
NM_001076763	1619	5	1120
NM_201193	7801	63	5354
NM_001024815	2061	3	1428
NM_001202486	1458	4	1008
NM_001002093	1702	25	1156
NM_001160294	1475	43	980
NM_001083003	3262	9	2252
NM_001128700	758	17	508
ENSDART00000156247	1652	20	1124
NM_205616	2763	7	1906
NM_001083074	1026	8	702
ENSDART00000156867	1932	24	1312
NM_001004676	1377	10	942
NM_001145577	3454	77	2310
NM_200584	1246	3	858
NM_001105693	1174	31	780
NM_001130631	3405	44	2308
NM_001111232	2835	8	1950
ENSDART00000141140	729	103	400
ENSDART00000148164	799	49	502
NM_001128706	504	43	304
NM_001113504	2601	86	1704
NM_001080622	2147	33	1444
ENSDART00000158080	602	80	334
NM_001025532	810	41	516
NM_001080203	1224	30	810
NM_001137666	5899	6	4036
NM_001044833	2887	18	1960
ENSDART00000056885	2207	50	1462
NM_001003527	1024	29	672
NM_001089574	1511	26	1008
NM_001007162	909	24	598
ENSDART00000172362	986	64	610
NM_001077163	1453	5	988
NM_001128342	998	26	656
NM_001089583	1827	12	1236
NM_001145567	612	26	392
NM_001030208	2595	18	1754
NM_001017852	1677	5	1140
NM_001326537	2234	11	1514
NM_200606	2547	30	1708
ENSDART00000116823	69	39	8
NM_001109836	1439	22	958
NM_001014371	3089	31	2072
NM_001134684	3789	154	2424
NM_001130857	3460	56	2298
NM_001003779	1736	15	1166
NM_001003600	2036	37	1348
NM_001080992	3466	115	2242
NM_001326685	4491	7	3046
NM_001008615	943	15	626
NM_001328389	2743	47	1816
NM_001077783	2961	30	1980
ENSDART00000146183	535	77	286
NM_001271308	8343	12	5648
NM_212800	4614	77	3048
NM_214706	1706	27	1128
ENSDART00000177364	1910	71	1222
NM_001110519	1962	54	1274
NM_001163994	1704	5	1148
NM_001205026	534	5	356
NM_001014341	1568	65	994
NM_001123300	3807	57	2512
NM_131797	3824	64	2516
NM_001346214	8905	27	5980
NM_131480	2514	85	1610
NM_001076628	1776	1	1196
NM_200968	463	10	302
NM_130929	1438	2	966
NM_001110376	1211	43	772
NM_001171587	3558	10	2384
NM_001002607	1414	5	946
NM_001007338	1453	41	936
NM_001045370	983	32	628
NM_001324539	2415	33	1588
ENSDART00000141536	528	40	314
NM_001004644	3584	10	2392
ENSDART00000155862	439	80	214
NM_001004517	7335	14	4894
ENSDART00000178140	2501	51	1622
NM_001308967	4695	52	3088
NM_001126398	1829	73	1150
NM_001080081	1944	3	1296
ENSDART00000154170	909	65	542
NM_001025172	1314	23	854
ENSDART00000158644	978	58	594
NM_001320463	3500	51	2282
NM_001007390	1059	49	656
NM_001202459	4421	65	2878
NM_001037404	1346	4	892
NM_200236	3319	35	2172
NM_001126403	2270	55	1454
NM_001018124	5746	23	3796
NM_001045005	1824	58	1152
ENSDART00000152963	892	31	560
NM_001111220	2590	18	1698
NM_001100074	2311	9	1522
NM_001123046	1569	33	1006
NM_200315	4177	15	2748
ENSDART00000166303	882	95	488
NM_001089499	2178	51	1388
NM_001290348	1251	20	806
NM_001006024	1382	52	860
NM_001144819	3456	37	2240
NM_001044319	3581	5	2352
NM_001082996	1866	14	1214
ENSDART00000156461	795	119	404
NM_001099261	3568	20	2324
NM_001128270	2813	20	1828
NM_001145572	1810	9	1180
NM_001301416	361	41	196
NM_001017834	2329	4	1524
NM_001004681	959	1	626
ENSDART00000156944	539	28	324
NM_212640	2054	11	1330
NM_205629	2801	49	1778
NM_001044844	1403	31	884
NM_201198	2058	38	1304
NM_131375	1074	4	696
NM_001089329	5097	22	3300
NM_001002193	2837	17	1830
NM_001037396	1773	34	1120
NM_001077545	2650	14	1710
NM_001177500	1682	20	1074
NM_213234	2982	9	1930
NM_001077789	2541	10	1642
NM_001013449	894	9	572
NM_001076708	2496	2	1620
NM_001040361	3058	5	1982
NM_001003641	973	20	612
ENSDART00000150115	1492	205	764
NM_001327863	1529	21	972
ENSDART00000156702	978	167	468
ENSDART00000175111	433	43	238
NM_001077315	1658	7	1068
NM_001020581	1980	5	1278
NM_001044954	2555	116	1538
NM_001113621	2132	18	1362
ENSDART00000155068	1090	57	648
NM_001256241	2172	42	1362
NM_001353932	3682	56	2324
NM_001080583	2361	23	1502
NM_001014338	1587	39	986
NM_001082941	3750	55	2364
NM_001037557	1863	5	1196
NM_001025529	2320	61	1434
NM_131443	1108	13	700
ENSDART00000154154	1753	32	1096
NM_001256043	3495	46	2200
NM_001126395	3132	54	1958
NM_001040635	3086	175	1806
NM_001346250	1594	1	1022
ENSDART00000149942	681	41	396
NM_001004118	2481	10	1582
NM_001166228	6111	70	3846
ENSDART00000142778	968	31	588
NM_001007389	2116	5	1344
NM_001159829	1618	81	950
NM_001033735	1572	22	978
NM_001194994	6271	41	3948
NM_001012497	1973	11	1244
NM_001089375	527	1	334
NM_001005773	1730	26	1072
ENSDART00000178068	416	28	236
NM_001045317	3848	8	2434
NM_001114574	1951	24	1214
NM_001017723	1045	11	652
NM_001351708	4805	12	3032
NM_200372	2548	15	1598
NM_001024414	1207	52	712
NM_001030193	1505	72	880
NM_001110383	1541	28	946
NM_201204	2217	28	1372
ENSDART00000173862	814	50	464
NM_001326522	605	9	372
NM_199896	3957	2	2488
NM_200224	1321	50	780
NM_001304356	1500	20	922
NM_001006102	1295	8	804
NM_001013514	2458	39	1502
NM_001301329	804	0	504
ENSDART00000178336	1204	110	644
NM_001110456	2393	14	1484
NM_001135130	2200	35	1342
NM_001077275	1333	10	824
NM_001013496	2216	82	1302
NM_001044828	2585	6	1606
ENSDART00000156356	652	30	376
NM_001197316	5684	54	3482
NM_200352	1370	10	842
NM_001044748	3025	9	1872
NM_001077788	2410	38	1460
NM_001080048	2700	46	1632
NM_201006	2003	18	1226
NM_001099446	2798	22	1714
NM_001128277	2094	59	1240
NM_001110380	1770	6	1092
ENSDART00000170815	576	19	338
NM_001102674	965	28	570
NM_001004294	2873	7	1772
NM_001089480	1851	124	1022
NM_001077630	1487	34	886
NM_001044348	2783	45	1676
ENSDART00000166484	534	4	326
NM_001100075	1655	28	994
NM_001020773	3171	22	1934
ENSDART00000172079	1760	5	1080
NM_001002168	2624	11	1606
NM_001110524	1422	32	844
NM_001113731	1304	117	686
NM_001002589	882	3	540
NM_001316946	1212	66	680
NM_131644	1889	4	1158
NM_001081439	930	42	530
NM_001039621	1067	18	638
NM_200455	1716	7	1048
ENSDART00000121894	563	52	294
NM_001045844	1789	3	1096
NM_001105129	3164	118	1824
NM_199813	1775	25	1064
NM_205682	1547	85	864
NM_001353873	1959	39	1162
NM_001328033	1270	18	760
NM_001089422	1683	6	1024
NM_001004678	1180	30	692
NM_001007414	1581	9	958
NM_001020566	1605	3	978
ENSDART00000165941	2307	31	1378
NM_001177455	1464	82	812
NM_001006662	1951	7	1184
ENSDART00000177141	1490	63	846
NM_001100173	500	7	298
NM_213167	2432	90	1392
ENSDART00000156182	824	68	434
NM_001020670	1291	16	770
NM_001128729	1360	20	808
NM_001320115	2766	47	1636
NM_001020728	973	0	592
NM_001113640	549	34	300
NM_200111	5953	7	3614
NM_001197062	1122	46	636
NM_001353868	3268	34	1952
NM_001089468	659	78	322
NM_213288	4398	15	2654
NM_001347689	5768	21	3476
NM_001114487	1784	19	1062
NM_001316319	666	17	386
ENSDART00000153775	536	36	288
NM_001326615	803	5	480
NM_200541	2434	128	1342
NM_001145602	1803	30	1058
NM_001008607	1571	8	940
NM_001009890	2138	10	1280
NM_001123282	2622	64	1518
NM_001045399	1263	26	736
ENSDART00000157193	920	157	398
NM_001130073	1252	61	694
ENSDART00000114118	2589	19	1542
NM_001039144	2835	75	1634
NM_131238	1503	94	812
NM_001327940	3478	12	2084
NM_001089477	2272	41	1328
NM_001100007	2826	14	1688
NM_001080627	2502	98	1408
NM_200768	1408	17	830
NM_001328585	1217	2	730
NM_001004590	1389	36	798
NM_001126464	1208	41	684
NM_001305560	8847	109	5200
ENSDART00000115546	70	38	4
NM_001100096	820	36	456
NM_001104526	9755	82	5768
NM_001045123	4958	67	2906
ENSDART00000141954	686	55	356
ENSDART00000170106	351	52	158
NM_001144784	1844	0	1102
NM_001020698	911	8	536
NM_213309	1812	54	1028
NM_001076716	1733	70	964
NM_001044778	2812	26	1648
NM_001114890	1726	34	992
NM_001040352	1439	45	810
ENSDART00000176287	1232	116	616
NM_001100049	931	5	548
NM_001039828	3213	11	1894
NM_001243321	2994	97	1678
NM_001002750	1896	2	1122
NM_001130779	1721	26	994
ENSDART00000167375	785	119	346
NM_001077784	3633	52	2100
NM_001281478	5168	90	2966
NM_001037119	1118	29	632
NM_001020639	2146	2	1266
NM_001080173	1025	17	588
ENSDART00000174107	862	98	410
NM_001002585	1046	2	614
NM_001200022	1140	5	666
NM_001018142	3441	30	1994
NM_001045344	1265	4	740
NM_152886	4046	9	2370
NM_200167	2405	31	1380
ENSDART00000169701	1191	58	640
NM_001126438	1507	25	858
NM_001076661	1448	16	832
NM_001037426	813	48	428
NM_001006034	787	28	432
NM_001202526	1817	10	1052
NM_001013530	1398	23	794
NM_001079678	2270	73	1252
NM_199895	5384	86	3056
NM_001017594	1138	6	658
NM_001025171	1306	8	754
NM_001045096	2321	43	1310
NM_200629	3076	21	1772
ENSDART00000155394	918	35	500
NM_200850	1640	3	952
NM_201158	1961	33	1108
ENSDART00000173925	844	91	400
NM_001009985	2473	7	1430
NM_001109862	2018	8	1164
NM_200350	1852	11	1064
NM_200756	1427	0	828
NM_001089426	1117	0	648
NM_001020753	2702	7	1560
NM_001145617	2294	4	1326
ENSDART00000177848	2848	79	1572
NM_001003463	1461	32	814
ENSDART00000174044	114	46	20
NM_001130650	864	68	432
ENSDART00000173869	643	38	334
ENSDART00000177403	1153	39	628
NM_001305618	2868	29	1630
NM_001105665	1855	37	1034
NM_001014306	4053	4	2336
NM_001114441	2659	31	1504
NM_001077391	2420	5	1392
NM_001256159	1095	2	630
NM_001017671	993	55	518
NM_001100143	2269	7	1302
ENSDART00000154460	1257	9	716
ENSDART00000177796	1949	14	1110
NM_001044975	1938	46	1070
NM_001020503	1379	20	774
NM_001128382	2186	52	1206
NM_001144787	855	46	446
NM_001145584	14769	205	8276
NM_001078168	2690	4	1540
NM_130919	1039	58	538
NM_131674	2296	57	1260
NM_205626	6522	49	3692
NM_001003541	2290	7	1306
NM_213306	4742	4	2714
NM_001014356	1956	37	1084
ENSDART00000145151	939	44	494
ENSDART00000150693	700	49	352
NM_001109829	674	6	380
NM_001130620	1980	31	1102
NM_200552	586	55	280
ENSDART00000144521	805	46	414
NM_001013336	1121	31	608
NM_001013298	3813	6	2166
ENSDART00000156430	527	80	220
ENSDART00000155818	636	118	244
ENSDART00000156349	972	1	552
NM_001193469	1408	1	800
NM_001327910	422	2	238
NM_001002176	1425	7	802
NM_175083	2026	16	1134
ENSDART00000178162	740	34	386
ENSDART00000169899	1007	9	562
NM_131316	1776	61	946
NM_001145614	1076	32	578
ENSDART00000142467	623	109	244
NM_200354	1472	4	830
NM_001040372	979	10	544
ENSDART00000158203	790	27	420
NM_001034983	2673	70	1442
NM_001083866	3528	13	1980
NM_001109707	4479	2	2528
NM_001079970	6930	132	3780
ENSDART00000141156	845	61	416
NM_001113602	1582	19	874
NM_200901	2906	41	1598
ENSDART00000179510	1455	63	756
NM_178300	1869	64	988
ENSDART00000152462	439	33	214
NM_001017746	898	39	466
ENSDART00000170717	1594	21	872
NM_001126439	2577	25	1418
ENSDART00000153261	943	16	512
NM_001316727	6438	110	3494
NM_001002503	3815	3	2132
NM_001161337	2878	6	1604
NM_001002038	1984	15	1094
ENSDART00000144412	453	25	228
NM_001128410	3069	3	1710
ENSDART00000154959	921	60	454
NM_001103120	1932	25	1052
NM_001202434	2933	12	1622
ENSDART00000156123	596	76	256
NM_001099266	1340	8	738
NM_001080655	1314	19	712
NM_001127305	6303	133	3372
NM_001110200	2104	26	1144
NM_001145589	4086	4	2266
NM_001017547	2222	16	1218
NM_001008592	1133	13	616
NM_131256	1699	33	910
NM_001159985	1364	31	726
NM_001302626	1592	31	852
ENSDART00000172749	927	10	504
NM_131335	1226	3	676
NM_212863	5629	13	3104
NM_001031840	4226	102	2238
NM_001327932	949	17	508
ENSDART00000160854	651	24	336
ENSDART00000164239	524	17	272
NM_001042720	4449	51	2402
NM_001114447	5723	7	3148
NM_200223	1171	4	640
NM_200639	3066	8	1678
NM_001123243	964	2	528
NM_131081	4671	9	2558
ENSDART00000133466	2175	21	1174
NM_001030192	2323	21	1254
NM_001099990	4320	42	2326
NM_001109859	1135	30	592
NM_131245	1002	1	548
ENSDART00000149129	780	25	402
ENSDART00000173526	539	49	246
NM_001020709	2025	22	1086
NM_001039627	7380	67	3964
NM_001077771	665	55	308
NM_001020563	1306	11	700
NM_001003766	1546	16	824
ENSDART00000137871	486	58	206
NM_212747	2282	5	1234
NM_001089350	2723	68	1410
NM_001110540	1567	7	842
NM_200396	1527	195	632
NM_001310080	3475	16	1866
NM_001037422	1818	24	960
NM_201102	2979	28	1584
NM_181495	3178	13	1706
ENSDART00000143570	1046	37	528
NM_001122857	4456	36	2370
NM_200796	1683	23	880
NM_001032729	1400	57	694
NM_001001839	1775	40	912
ENSDART00000153767	489	32	230
ENSDART00000147481	1971	44	1012
NM_001007331	2754	23	1452
ENSDART00000164744	785	44	376
NM_001135103	6119	16	3252
NM_001007302	1669	5	886
NM_001110379	1958	17	1028
NM_001030095	3573	104	1802
NM_199524	1449	16	756
NM_001080579	3263	16	1722
NM_199651	3556	13	1878
NM_001098391	2795	8	1478
ENSDART00000138502	525	63	216
NM_001002751	2502	42	1286
NM_001122836	1709	3	904
NM_001172634	620	7	322
ENSDART00000174148	287	16	136
NM_201163	5725	12	3020
NM_001044947	625	41	290
ENSDART00000133736	710	54	322
NM_001039620	1120	1	592
NM_001128781	714	30	348
NM_200284	2094	14	1094
NM_131079	1348	3	710
NM_194388	1590	5	836
ENSDART00000154282	1460	23	748
NM_001045070	1650	15	856
NM_213020	2747	6	1444
NM_001044821	2615	56	1324
NM_001033103	2333	2	1228
ENSDART00000139973	1001	29	498
NM_001347692	6142	11	3220
ENSDART00000137571	790	13	402
NM_001109845	516	1	270
ENSDART00000140339	278	36	110
NM_001002656	6027	19	3146
ENSDART00000175221	905	147	328
NM_001144820	927	12	474
NM_001024220	1415	17	724
NM_001007425	1235	7	638
NM_001082810	1934	2	1008
NM_001045238	1886	2	982
NM_001309824	6772	40	3492
ENSDART00000132479	303	28	130
ENSDART00000116869	73	16	22
NM_001201405	4813	37	2464
ENSDART00000153240	597	22	288
NM_001077796	1637	2	848
NM_001013466	1127	23	562
NM_001029973	1145	30	564
NM_213359	2143	7	1104
NM_001044795	1257	25	626
NM_001004575	2600	14	1332
NM_001002550	1914	6	984
NM_001080993	3216	5	1658
NM_001346407	11630	39	5972
NM_001017841	1481	35	730
NM_001076717	2151	33	1076
NM_001271813	3381	13	1730
NM_001257141	5483	13	2812
ENSDART00000153354	3588	14	1834
NM_001033720	1502	22	750
NM_001195784	668	13	330
ENSDART00000178102	818	26	394
NM_001020701	1501	36	734
NM_001128749	889	6	450
NM_205683	1866	31	926
NM_001002103	1531	27	758
NM_001126454	1584	24	788
NM_001024810	2659	11	1352
NM_001201489	1861	21	932
NM_131406	2174	46	1066
NM_001326468	1827	6	928
NM_001040241	1710	14	860
NM_001145600	3555	80	1736
NM_001204222	879	27	422
NM_001326407	1740	26	862
NM_001077154	2573	7	1306
NM_001002182	2047	6	1038
NM_001037681	1051	16	520
NM_001045345	1104	71	492
ENSDART00000169452	1267	58	588
NM_001130587	667	16	324
ENSDART00000156281	771	45	348
NM_200704	1597	0	814
NM_001080644	2673	16	1346
NM_001145616	2251	28	1118
ENSDART00000165314	784	21	378
NM_001326539	2231	17	1118
NM_139077	2778	3	1408
NM_001082851	743	31	346
ENSDART00000152422	422	36	178
NM_001142376	1921	50	924
NM_001080006	1687	3	852
NM_001045044	1859	44	898
NM_001144048	1427	41	682
NM_001089501	1457	80	658
NM_001004116	2635	9	1324
ENSDART00000150935	769	33	356
ENSDART00000174101	811	46	364
ENSDART00000179346	467	30	206
ENSDART00000144783	412	38	170
ENSDART00000151892	3455	8	1736
NM_001281973	2156	16	1072
ENSDART00000153201	968	40	448
NM_001014369	3163	4	1590
NM_001328072	2083	31	1018
NM_001034972	6180	84	3026
NM_001128792	523	23	240
NM_001098779	1150	26	552
NM_001005397	967	2	484
ENSDART00000153031	781	52	340
NM_001006092	859	3	428
NM_205758	3470	21	1720
ENSDART00000143725	684	59	284
NM_001089486	1371	7	680
NM_001037687	1905	24	930
NM_200299	1453	7	720
NM_001005954	1111	29	526
NM_131314	1596	25	772
ENSDART00000151902	741	66	304
NM_001145090	2724	54	1306
NM_001080578	2248	41	1080
NM_001003853	1455	36	688
NM_001113578	2495	19	1222
NM_001008620	1622	9	796
NM_201330	1932	34	922
NM_001128250	1286	26	610
NM_001128716	1834	13	894
NM_001256215	2488	37	1192
NM_001013282	1110	38	510
NM_001009560	7929	60	3854
ENSDART00000156289	1133	47	512
NM_001135104	5239	23	2560
NM_001045101	2400	13	1170
NM_001045194	1457	10	708
NM_212677	2689	71	1254
ENSDART00000138083	1160	27	544
ENSDART00000178264	628	83	226
NM_001145586	921	35	418
NM_001111250	1798	27	856
NM_001082819	1435	42	662
NM_001003768	2381	24	1144
NM_001105122	1154	4	562
NM_001082813	1307	43	598
NM_001020622	2366	2	1158
ENSDART00000154833	2189	42	1030
ENSDART00000178736	981	20	460
ENSDART00000143476	738	31	330
NM_001303023	816	5	394
NM_001110027	4174	10	2030
NM_001044909	1523	10	734
NM_001201357	1921	16	922
NM_001024373	1465	8	706
ENSDART00000135165	554	64	206
ENSDART00000138593	1152	11	550
ENSDART00000155912	606	25	270
NM_001114473	1693	10	812
NM_001077450	1322	17	624
NM_001128344	924	26	422
NM_001144798	1434	37	658
NM_001039992	1589	78	692
ENSDART00000164538	750	35	328
NM_001122855	4277	24	2046
NM_001302241	3097	36	1462
NM_001082873	1334	7	638
NM_001002307	575	10	268
NM_001161732	2420	44	1126
NM_001102574	1335	25	620
ENSDART00000171696	742	64	294
NM_001144792	1706	49	774
ENSDART00000149448	620	25	274
ENSDART00000134291	195	40	54
NM_001002442	1456	1	700
NM_001146014	5158	5	2478
NM_213460	2198	24	1034
NM_001163298	4004	6	1920
NM_001002343	2337	10	1114
NM_001045474	1173	16	548
NM_001076584	1407	36	640
NM_001024423	887	0	426
NM_001089578	1870	49	846
NM_200474	1784	21	832
NM_001351699	1801	37	824
NM_001004604	2760	57	1262
NM_001014339	2363	25	1104
NM_001003842	1769	7	838
NM_001005981	1213	9	570
NM_001099259	1670	5	792
NM_001089400	535	1	254
NM_001105524	2389	72	1066
NM_001037699	2608	28	1214
NM_001044918	1969	19	918
NM_001316896	3429	37	1594
NM_001080065	669	2	316
NM_001145893	3565	22	1672
NM_200731	2134	30	984
NM_001079978	1617	20	748
NM_214799	2068	36	946
ENSDART00000164367	741	29	322
NM_001312681	3315	67	1500
ENSDART00000116146	72	24	10
NM_001012382	747	42	310
NM_205633	1719	31	778
ENSDART00000149406	493	58	174
NM_001076769	1701	34	766
ENSDART00000136526	860	48	356
NM_001127514	1488	25	674
ENSDART00000175865	924	12	422
NM_001002149	1482	14	682
NM_199596	2524	9	1174
ENSDART00000163057	1976	16	910
NM_130957	3424	32	1572
NM_001160013	1345	4	626
NM_001102628_2	566	3	262
NM_001251831	4617	48	2112
NM_001130772	834	26	364
NM_001159921	1217	11	558
ENSDART00000178532	809	28	350
NM_001039358	4010	50	1822
NM_200391	2158	3	1004
NM_001109843	1946	8	900
NM_001044807	7119	77	3244
ENSDART00000132478	879	26	384
NM_001012312	3007	2	1400
NM_001034981	1257	30	556
NM_001017727	1268	1	590
ENSDART00000166446	1911	13	876
NM_205727	2584	14	1188
ENSDART00000155988	4269	115	1870
NM_001077745	3778	73	1682
ENSDART00000135805	770	31	326
NM_001013567	1423	31	628
NM_001004502	1660	16	752
NM_001030066	815	55	322
NM_001346151	3094	19	1412
ENSDART00000170392	1410	0	652
NM_001317752	2257	43	998
NM_001328142	3104	46	1384
NM_001006072	1485	0	684
NM_001006011	1039	18	460
NM_213046	1522	12	688
ENSDART00000162453	848	46	344
NM_001346224	7130	6	3272
NM_001128338	5691	76	2540
NM_001130612	1588	43	686
NM_200561	1721	20	770
NM_001110026	3420	5	1564
NM_212604	1934	3	884
NM_212617	2038	10	924
NM_001159667	9429	117	4200
NM_213311	3076	24	1384
NM_200408	1695	1	774
NM_200132	5868	79	2604
NM_152968	4257	26	1920
NM_001045090	3702	62	1630
NM_199530	6063	91	2680
NM_001080038	1156	0	528
NM_001080012	4575	5	2084
NM_001077146	1700	98	678
NM_001076572	1315	40	560
NM_131019	2178	10	982
NM_001003497	1487	9	668
NM_001114567	982	11	436
NM_001102639	1214	32	520
NM_001017807	2611	11	1176
NM_001030136	3240	52	1420
NM_212991	2283	9	1028
NM_001030091	1800	41	776
NM_001030094	1873	6	844
NM_001327790	2487	26	1102
NM_200277	2399	4	1084
ENSDART00000177433	3793	14	1706
NM_212682	1692	11	756
NM_001123294	2094	39	910
ENSDART00000143541	565	40	216
NM_001080665	3119	27	1386
ENSDART00000135407	541	29	216
ENSDART00000172682	855	39	348
NM_001327886	2822	7	1270
NM_199733	2403	5	1080
NM_001271670	4542	20	2026
NM_001114683	3336	109	1392
ENSDART00000153440	1213	13	532
NM_001006023	1305	36	550
NM_205743	3474	20	1538
NM_001003433	2331	7	1038
NM_131834	1624	4	724
NM_212852	1297	19	562
NM_001018678	2483	26	1086
NM_207182	5197	91	2236
ENSDART00000167122	574	49	208
NM_001110103	1255	21	540
NM_001007401	1913	11	844
NM_001077551	1435	11	630
NM_001114902	645	24	264
NM_199774	3343	40	1452
ENSDART00000146753	926	31	382
NM_001128281	2415	13	1064
NM_001109718	1386	30	588
NM_001077178	1966	22	854
NM_001005393	3322	44	1434
NM_001044886	936	4	412
NM_001045236	2293	39	980
NM_001025176	824	4	362
NM_001319271	2581	30	1116
NM_001135984	915	24	382
NM_001145587	1749	50	726
NM_001114891	852	26	352
NM_001082923	2367	34	1016
ENSDART00000130034	4625	9	2042
NM_131689	3227	16	1414
NM_001123258	2364	37	1010
NM_001080044	12274	11	5424
NM_200879	2981	16	1304
NM_001320056	1920	8	842
NM_001130603	2672	39	1142
NM_001328132	851	4	372
ENSDART00000177815	976	55	376
NM_001328093	1013	29	418
NM_001080629	878	23	364
NM_001033750	1949	27	832
NM_001198761	1881	5	824
NM_001030262	1394	26	588
NM_001326523	1376	7	598
NM_001089510	1533	25	648
ENSDART00000142587	650	35	250
NM_001020789	639	42	238
NM_205610	1503	40	618
NM_001017667	1931	23	822
NM_001327924	2519	4	1098
ENSDART00000141036	638	41	238
NM_001017591	1926	48	794
NM_001159832	3609	37	1538
NM_001167569	2432	42	1018
NM_001080803	505	20	200
ENSDART00000154533	529	50	180
NM_131720	2433	33	1024
ENSDART00000174842	1529	64	600
NM_001114888	1578	1	684
ENSDART00000145717	597	1	258
ENSDART00000156266	634	61	214
ENSDART00000141701	964	28	390
NM_205762	3072	4	1328
NM_001037566	1656	7	710
NM_001040376	2564	9	1100
ENSDART00000176832	225	7	90
NM_001030082	2618	120	1008
NM_001005966	3160	7	1354
NM_001312687	2925	23	1234
NM_001201403	2311	9	984
NM_001114556	4495	27	1904
ENSDART00000163336	559	32	208
NM_152986	2959	8	1262
NM_001003989	1371	0	588
NM_001114314	4229	14	1798
NM_131264	7049	4	3012
NM_001197201	2845	49	1168
NM_153654	2559	8	1086
NM_001159970	2370	13	1000
NM_001080045	2611	8	1108
NM_001177934	4616	40	1930
NM_131013	1949	29	802
NM_001113342	4050	52	1674
ENSDART00000177680	505	79	136
NM_001045378	705	2	298
NM_001130590	2765	8	1168
NM_001077757	3726	39	1544
NM_001017563	1324	6	556
NM_130913	1382	16	570
NM_213172	1908	187	622
ENSDART00000153809	1598	31	646
NM_001002311	1750	27	714
ENSDART00000164398	1040	22	418
NM_001005987	1036	24	414
NM_001044997	2070	39	836
NM_001173985	3165	18	1318
NM_001201444	4118	0	1738
ENSDART00000154101	1577	33	632
NM_001020580	2092	12	870
NM_001099980	3948	42	1622
NM_001113600	999	1	420
NM_194418	1109	1	466
NM_001020508	1770	29	716
NM_200897	889	15	358
ENSDART00000177705	808	21	318
ENSDART00000174643	1181	5	490
NM_001030236	2275	37	916
NM_201124	2634	1	1100
NM_131859	3250	3	1352
NM_001115143	2670	49	1064
NM_001161495	905	7	370
NM_001076599	1528	10	626
ENSDART00000158792	1363	3	564
NM_001324499	3486	14	1436
NM_001083026	3188	28	1298
ENSDART00000149040	812	21	316
NM_212941	2364	15	964
ENSDART00000163124	157	33	32
ENSDART00000172859	638	64	200
NM_001105691	1326	24	524
NM_001007038	5519	10	2270
NM_200588	2261	4	930
ENSDART00000174889	874	7	354
NM_001077737	2682	8	1096
NM_001004287	2778	30	1112
NM_001123008	5016	10	2052
ENSDART00000156895	684	15	266
NM_001020477	3691	42	1474
ENSDART00000139406	334	25	112
NM_205751	3106	4	1270
ENSDART00000134181	539	45	176
NM_153670	1869	16	750
NM_001128786	1242	13	496
NM_001020693	1289	18	510
NM_001014823	2250	37	884
NM_001040313	2076	43	806
NM_001082931	975	4	394
NM_001144053	909	33	338
NM_001002208	1088	2	442
ENSDART00000143157	522	39	174
ENSDART00000163022	5128	28	2064
NM_001038009	1312	33	502
NM_001130962	1534	43	582
NM_001351662	1962	23	776
NM_213022	2756	3	1118
NM_001045461	664	6	264
ENSDART00000158993	770	55	258
ENSDART00000165326	574	55	178
NM_001045004	1608	36	616
NM_131432	3493	13	1402
NM_001080702	1382	3	556
NM_001044884	2307	17	916
ENSDART00000139872	4606	6	1856
NM_001080171	2979	8	1196
NM_001256664	3475	18	1386
NM_001013559	1599	2	644
NM_001003516	1151	3	462
ENSDART00000146002	661	41	226
NM_200420	1808	32	698
ENSDART00000132191	565	20	208
NM_001128776	2531	41	980
ENSDART00000155847	645	54	206
NM_001004512	921	3	368
NM_001328141	1012	10	396
ENSDART00000166364	566	43	184
NM_212850	2423	5	966
NM_001017592	1241	15	482
NM_001077289	2133	42	812
NM_001009891	2189	4	872
ENSDART00000154078	300	4	116
NM_001326544	4308	4	1718
ENSDART00000156605	563	5	220
ENSDART00000148638	871	38	310
ENSDART00000167270	423	51	118
NM_001045136	1923	18	750
NM_001002060	1145	29	428
NM_001099424	2666	6	1058
NM_001020780	1885	8	744
NM_001079679	2106	32	808
NM_001123273	1503	19	580
NM_001044766	2613	41	1000
NM_199881	3121	5	1238
NM_213272	1238	21	472
ENSDART00000177526	1173	25	442
NM_001077385	1332	8	522
NM_200527	1566	5	618
NM_001039927	2389	0	950
NM_001017717	2196	21	852
NM_001102632	592	5	230
NM_001326457	2724	11	1070
NM_175576	4555	35	1772
NM_199798	1747	3	690
NM_001328095	2703	6	1066
NM_001110834	1499	2	592
ENSDART00000155667	447	79	98
NM_001159977	1182	6	462
ENSDART00000141770	1748	80	612
NM_131412	1840	4	724
NM_131609	1085	3	426
NM_001128373	891	26	326
NM_131377	2411	2	950
NM_201514	2028	2	798
NM_001080643	1979	2	778
NM_001007198	2604	8	1018
NM_001282393	1117	8	432
