#transcript	length	unique_read_num	multiple_read_num
ENSDART00000155068	1090	34	602
NM_001202486	1458	2	848
NM_001044896	2286	30	1302
ENSDART00000099234	2350	33	1336
NM_001006102	1295	12	742
NM_200552	586	51	290
NM_001089329	5097	12	2954
NM_200236	3319	33	1898
NM_001089393	1736	40	970
NM_131279	1123	49	604
NM_001197062	1122	46	606
NM_001020566	1605	4	928
NM_001029971	1295	17	734
NM_001004590	1389	25	780
NM_001013496	2216	56	1228
NM_001006024	1382	50	750
NM_205682	1547	81	814
ENSDART00000178162	740	32	396
NM_001037557	1863	3	1074
ENSDART00000154154	1753	17	996
NM_001037679	2032	58	1116
NM_199813	1775	39	986
ENSDART00000173862	814	56	414
NM_001020503	1379	34	762
NM_001110011	2852	134	1512
NM_152956	2489	4	1432
ENSDART00000156702	978	163	400
NM_001080583	2361	19	1340
NM_001089583	1827	7	1044
ENSDART00000145151	939	44	496
NM_001105706	442	6	248
NM_001017879	1355	26	752
NM_001128700	758	9	426
NM_001271308	8343	22	4764
NM_001128706	504	43	246
NM_001017671	993	43	526
NM_001009890	2138	13	1212
NM_001077630	1487	37	814
NM_001007338	1453	33	798
NM_001017852	1677	1	958
NM_001177455	1464	69	768
NM_001003779	1736	24	968
ENSDART00000056885	2207	36	1224
NM_201006	2003	25	1118
NM_201204	2217	23	1242
ENSDART00000136015	635	54	308
ENSDART00000150115	1492	190	660
NM_001256043	3495	45	1946
NM_001018124	5746	13	3260
NM_213306	4742	3	2698
NM_001002193	2837	25	1590
NM_001024414	1207	37	650
NM_001099984	1602	27	884
NM_001081439	930	58	470
ENSDART00000179525	2894	69	1574
NM_212640	2054	8	1158
ENSDART00000152608	1494	46	802
NM_001077784	3633	34	2028
ENSDART00000153559	497	42	240
NM_001316946	1212	45	642
ENSDART00000178336	1204	94	588
ENSDART00000152422	422	45	194
NM_001004678	1180	22	646
NM_001077789	2541	12	1426
NM_001114890	1726	32	944
NM_001014341	1568	32	854
NM_001105693	1174	37	626
NM_200043	1739	8	974
NM_001045317	3848	8	2164
NM_001324539	2415	11	1352
NM_001007389	2116	4	1190
NM_001008581	2992	1	1684
NM_001044844	1403	22	768
NM_001166228	6111	69	3370
ENSDART00000147381	1323	60	684
NM_001039621	1067	22	578
NM_213230	3241	48	1774
NM_001100074	2311	4	1294
NM_001045435	1569	51	830
NM_001098186	1610	16	888
NM_001045232	843	27	446
ENSDART00000156430	527	63	232
NM_001305560	8847	104	4846
NM_001082941	3750	45	2052
NM_001328078	1469	7	814
NM_001144819	3456	37	1894
NM_001197316	5684	41	3132
ENSDART00000140339	278	27	128
NM_001077783	2961	30	1620
ENSDART00000165941	2307	13	1272
NM_200541	2434	111	1244
ENSDART00000155818	636	116	238
NM_001126464	1208	40	632
ENSDART00000158203	790	25	414
NM_001017746	898	25	474
ENSDART00000116146	72	24	16
NM_001004294	2873	7	1588
NM_001089426	1117	0	620
NM_200850	1640	2	908
ENSDART00000114118	2589	11	1424
NM_001077391	2420	3	1338
NM_001100173	500	7	270
NM_001003527	1024	45	522
NM_001351708	4805	10	2648
ENSDART00000178140	2501	44	1338
NM_001076708	2496	3	1376
NM_001126398	1829	56	954
NM_200372	2548	13	1394
NM_205629	2801	38	1506
NM_001328389	2743	42	1470
ENSDART00000116823	69	28	10
NM_001002585	1046	0	576
NM_001004118	2481	6	1360
NM_001243321	2994	86	1560
NM_001077315	1658	6	904
NM_001328002	1471	1	806
ENSDART00000175598	1871	36	990
NM_001006092	859	5	466
NM_001304356	1500	24	798
NM_001256216	2251	11	1222
NM_001012497	1973	4	1076
ENSDART00000156289	1133	56	564
ENSDART00000121894	563	42	266
NM_001113636	2450	18	1322
NM_001327863	1529	18	818
NM_001007162	909	27	470
ENSDART00000172362	986	41	498
NM_001018142	3441	11	1870
NM_001114574	1951	32	1034
NM_199896	3957	0	2162
NM_001126439	2577	24	1384
NM_200455	1716	15	922
NM_001045370	983	39	496
NM_001044778	2812	18	1510
ENSDART00000145624	613	49	284
NM_001077771	665	41	320
ENSDART00000142467	623	70	268
NM_001135130	2200	22	1170
NM_001080081	1944	15	1038
NM_001202526	1817	10	974
NM_199895	5384	83	2830
NM_213288	4398	17	2362
NM_001202459	4421	46	2344
NM_200111	5953	8	3210
NM_001134684	3789	123	1924
NM_001100143	2269	12	1212
NM_001144820	927	16	484
NM_001044319	3581	5	1926
ENSDART00000177141	1490	39	764
ENSDART00000177848	2848	62	1472
ENSDART00000150693	700	61	316
ENSDART00000152066	838	47	404
NM_001099446	2798	26	1478
NM_001013514	2458	39	1282
NM_001327932	949	20	490
NM_001017834	2329	4	1246
NM_001044975	1938	40	1000
ENSDART00000149942	681	35	330
NM_001013466	1127	16	588
NM_001044348	2783	30	1460
NM_213167	2432	74	1228
NM_001128729	1360	8	720
NM_001040352	1439	56	714
NM_001130795	387	31	176
ENSDART00000170815	576	24	284
NM_001080622	2147	13	1134
NM_001040635	3086	150	1498
NM_001002038	1984	9	1050
NM_001114441	2659	16	1402
NM_001089477	2272	55	1156
NM_001111220	2590	12	1368
NM_001100007	2826	8	1494
NM_001005773	1730	35	884
NM_001033735	1572	17	818
NM_001044828	2585	3	1370
NM_001100075	1655	29	850
NM_001110376	1211	43	600
NM_001099990	4320	41	2248
NM_001301329	804	0	426
ENSDART00000173925	844	77	370
NM_001020639	2146	4	1132
NM_200968	463	1	244
NM_001353932	3682	54	1894
NM_001128342	998	20	508
ENSDART00000133466	2175	11	1138
NM_001089422	1683	17	872
ENSDART00000169701	1191	33	596
NM_001113731	1304	102	586
NM_001172634	620	11	316
NM_001347689	5768	14	3026
NM_001326615	803	3	420
NM_001256241	2172	47	1096
ENSDART00000155862	439	53	178
NM_001045096	2321	46	1174
NM_001123282	2622	42	1336
NM_001316319	666	6	344
NM_001039828	3213	4	1684
NM_001040361	3058	6	1600
NM_001002168	2624	14	1364
NM_200354	1472	11	762
NM_001025529	2320	47	1170
NM_001044748	3025	10	1576
NM_001123300	3807	47	1948
NM_001353873	1959	44	982
ENSDART00000141954	686	71	288
NM_001003641	973	34	474
NM_001123046	1569	31	788
NM_001089375	527	3	272
NM_001077275	1333	7	688
NM_001109859	1135	21	570
NM_001346250	1594	2	828
NM_001004676	1377	7	710
NM_001109862	2018	8	1042
ENSDART00000179510	1455	67	688
NM_001328033	1270	11	648
NM_001080048	2700	25	1376
NM_001290348	1251	19	630
NM_001163994	1704	8	876
NM_201102	2979	17	1528
NM_001014338	1587	25	798
NM_001006662	1951	4	1006
NM_001194994	6271	22	3224
NM_200756	1427	4	734
NM_001083074	1026	10	520
ENSDART00000155394	918	24	450
NM_001160294	1475	9	752
ENSDART00000178264	628	98	226
NM_001017594	1138	1	586
NM_001078168	2690	5	1382
NM_001045123	4958	62	2494
ENSDART00000141536	528	34	238
NM_152886	4046	6	2078
NM_001145617	2294	5	1176
NM_200224	1321	60	620
NM_001128382	2186	29	1096
NM_001020670	1291	14	650
NM_200223	1171	4	598
NM_001114487	1784	23	894
NM_001102674	965	32	464
ENSDART00000141156	845	36	398
NM_001130779	1721	35	848
NM_001017723	1045	8	528
NM_200629	3076	31	1546
NM_001080203	1224	39	588
NM_001130073	1252	31	610
NM_001109829	674	5	340
ENSDART00000156944	539	27	248
NM_130919	1039	44	486
NM_200350	1852	10	934
NM_001130650	864	48	392
ENSDART00000177796	1949	18	974
NM_001003541	2290	7	1158
NM_001308967	4695	43	2344
NM_001045399	1263	27	614
NM_001099266	1340	6	674
NM_001003768	2381	16	1192
NM_001037661	1452	46	690
NM_001145614	1076	29	516
NM_001082883	1104	7	552
NM_001024423	887	1	448
NM_001105665	1855	47	892
NM_001076716	1733	67	810
ENSDART00000167375	785	105	292
NM_131335	1226	6	614
NM_001014356	1956	39	950
NM_001111250	1798	29	880
NM_001008607	1571	8	786
NM_001130587	667	15	322
NM_001127305	6303	89	3094
NM_001353868	3268	32	1618
NM_001030208	2595	12	1298
NM_131316	1776	68	828
NM_001193469	1408	0	710
ENSDART00000137871	486	55	190
NM_001113602	1582	17	780
NM_001020728	973	2	488
NM_212863	5629	9	2824
ENSDART00000154460	1257	4	628
NM_001013556	1409	12	696
NM_001347692	6142	4	3082
NM_001080173	1025	11	504
NM_001077163	1453	4	726
NM_001009985	2473	4	1238
ENSDART00000169899	1007	11	494
NM_001089480	1851	99	828
ENSDART00000170717	1594	39	758
NM_001020773	3171	21	1564
NM_001302626	1592	31	764
NM_001128270	2813	16	1388
NM_001039627	7380	51	3632
NM_178300	1869	52	880
NM_001122857	4456	36	2186
NM_001128410	3069	4	1526
NM_001044821	2615	35	1268
NM_001200022	1140	2	566
NM_001017547	2222	15	1092
NM_001202434	2933	8	1452
NM_001039144	2835	71	1340
NM_001104526	9755	87	4768
NM_001114447	5723	8	2840
NM_001100049	931	7	456
NM_001256159	1095	2	542
NM_001082996	1866	27	900
NM_001089499	2178	34	1046
NM_001024810	2659	6	1312
NM_001327910	422	9	200
NM_131674	2296	75	1062
NM_001037422	1818	18	882
ENSDART00000156349	972	3	478
NM_205626	6522	33	3194
ENSDART00000160854	651	34	288
NM_001144784	1844	2	910
ENSDART00000143725	684	46	292
ENSDART00000151892	3455	2	1704
ENSDART00000139973	1001	30	464
ENSDART00000147481	1971	46	926
NM_001079970	6930	108	3306
NM_001145602	1803	22	866
NM_001205026	534	3	260
NM_001080655	1314	13	634
NM_213359	2143	5	1050
NM_001130620	1980	24	950
ENSDART00000154959	921	43	410
ENSDART00000153201	968	50	426
NM_001126438	1507	35	706
NM_131238	1503	69	670
NM_001002550	1914	5	936
NM_201158	1961	20	942
NM_001110383	1541	29	724
NM_001316727	6438	92	3052
ENSDART00000173526	539	39	224
NM_001303023	816	0	398
NM_001328585	1217	3	590
NM_001045844	1789	0	870
NM_001326539	2231	16	1068
NM_200768	1408	22	662
ENSDART00000153775	536	34	226
NM_001017667	1931	22	914
ENSDART00000142778	968	31	438
NM_001034983	2673	56	1238
ENSDART00000172079	1760	4	848
NM_001001839	1775	37	822
NM_001159985	1364	38	622
NM_001014339	2363	23	1120
NM_001002656	6027	13	2902
NM_001008620	1622	4	780
ENSDART00000175221	905	117	320
ENSDART00000143570	1046	27	478
NM_139077	2778	4	1336
ENSDART00000173869	643	22	288
NM_001145567	612	27	268
ENSDART00000138502	525	45	208
NM_200299	1453	4	696
NM_001305618	2868	27	1354
ENSDART00000169452	1267	74	536
ENSDART00000177680	505	81	162
NM_001020563	1306	2	626
ENSDART00000153240	597	27	260
NM_001327940	3478	11	1660
ENSDART00000143541	565	19	252
NM_001002750	1896	7	902
NM_001301416	361	31	142
NM_001006072	1485	2	708
NM_001128792	523	14	236
NM_001037119	1118	28	506
NM_001002503	3815	6	1816
NM_001002751	2502	34	1160
NM_001039992	1589	84	674
NM_001145090	2724	47	1252
ENSDART00000174107	862	91	320
NM_214799	2068	36	950
NM_001003766	1546	21	716
NM_001045344	1265	9	594
ENSDART00000154833	2189	53	990
ENSDART00000170106	351	65	102
NM_001007302	1669	4	790
NM_001013336	1121	23	510
NM_001031840	4226	75	1934
NM_001308439	528	1	250
ENSDART00000175865	924	15	424
NM_131079	1348	0	640
NM_200639	3066	10	1444
NM_001076661	1448	14	672
ENSDART00000165314	784	17	354
NM_001082819	1435	27	652
NM_001008615	943	12	434
NM_001089501	1457	91	598
NM_001006034	787	20	352
NM_001144787	855	16	388
NM_001204222	879	23	392
NM_001346151	3094	12	1448
NM_001005954	1111	24	500
ENSDART00000176287	1232	101	480
ENSDART00000156182	824	38	350
NM_001029973	1145	27	512
NM_001105129	3164	97	1390
NM_001004502	1660	14	766
NM_001161337	2878	8	1344
NM_001145584	14769	168	6770
NM_001079678	2270	58	1008
ENSDART00000157193	920	140	292
ENSDART00000135407	541	30	224
ENSDART00000153440	1213	15	554
NM_001109707	4479	8	2090
ENSDART00000137571	790	10	360
ENSDART00000144412	453	32	180
NM_001017727	1268	5	588
ENSDART00000143476	738	17	328
ENSDART00000153031	781	53	312
NM_131256	1699	14	780
NM_001042720	4449	42	2036
NM_213020	2747	3	1280
NM_001110540	1567	3	728
NM_001110200	2104	27	954
NM_001083866	3528	9	1634
NM_181495	3178	18	1462
NM_001195784	668	5	306
NM_001045461	664	11	298
NM_194418	1109	2	514
NM_001020753	2702	9	1248
NM_001201405	4813	23	2216
NM_001128749	889	9	404
NM_001037426	813	21	356
NM_001045070	1650	30	734
NM_001145572	1810	8	830
NM_001024220	1415	19	636
NM_001040372	979	13	440
NM_001079978	1617	14	734
NM_001109843	1946	6	894
NM_001145589	4086	9	1880
NM_001017841	1481	32	652
NM_001013298	3813	6	1754
NM_001080579	3263	16	1490
ENSDART00000149129	780	20	340
NM_001044795	1257	34	546
ENSDART00000164744	785	30	332
NM_001020701	1501	38	654
NM_199524	1449	14	654
NM_001080578	2248	40	996
NM_001309824	6772	28	3092
NM_001110524	1422	29	626
NM_131081	4671	13	2138
NM_001089486	1371	1	630
NM_001037566	1656	11	750
NM_001161732	2420	38	1074
NM_001003463	1461	33	638
NM_001281478	5168	53	2320
NM_001163298	4004	9	1828
NM_001159921	1217	10	548
NM_001082931	975	3	444
NM_001326468	1827	9	828
NM_001039620	1120	1	512
NM_200901	2906	41	1290
NM_201330	1932	44	840
NM_001025176	824	3	374
NM_001135103	6119	4	2792
NM_001077788	2410	21	1080
NM_001033720	1502	20	666
NM_001257141	5483	7	2496
ENSDART00000174148	287	23	108
NM_213309	1812	37	790
NM_001077745	3778	73	1650
NM_001030095	3573	82	1546
NM_001113578	2495	28	1108
NM_001082810	1934	0	880
NM_001144792	1706	43	732
NM_131245	1002	1	454
NM_201163	5725	11	2588
NM_001007331	2754	22	1228
NM_001113640	549	33	216
NM_001346407	11630	7	5258
NM_001044909	1523	17	672
NM_001201403	2311	2	1042
NM_001077796	1637	1	738
NM_001098779	1150	19	500
NM_001144048	1427	30	614
ENSDART00000134291	195	22	66
NM_175083	2026	10	904
ENSDART00000152462	439	40	158
NM_001004116	2635	8	1180
ENSDART00000156266	634	39	246
NM_200396	1527	172	514
NM_001025171	1306	2	584
NM_001145616	2251	42	968
NM_001013282	1110	22	476
NM_001310080	3475	14	1544
NM_001145586	921	30	382
NM_001135104	5239	18	2324
NM_001076599	1528	4	678
NM_001014306	4053	8	1800
ENSDART00000153354	3588	10	1590
NM_001110379	1958	19	854
NM_001013530	1398	25	598
NM_001080065	669	12	286
NM_001089350	2723	44	1168
NM_199651	3556	20	1562
NM_001271813	3381	8	1496
ENSDART00000154282	1460	13	636
NM_001030193	1505	69	600
ENSDART00000149406	493	49	170
ENSDART00000174101	811	72	288
NM_001007425	1235	16	532
NM_001080627	2502	89	1020
NM_001020709	2025	21	876
ENSDART00000178532	809	32	326
NM_001037687	1905	11	832
NM_001103120	1932	25	828
NM_001034972	6180	69	2658
NM_001122836	1709	8	746
NM_001146014	5158	4	2268
NM_001130612	1588	27	672
NM_001002182	2047	5	894
NM_001003497	1487	15	638
NM_001012382	747	34	294
NM_001123243	964	3	420
NM_001123294	2094	34	884
NM_001128781	714	17	296
NM_001002103	1531	23	648
NM_001033750	1949	12	842
NM_212677	2689	35	1142
NM_001126454	1584	29	664
ENSDART00000144521	805	40	312
NM_200167	2405	49	1002
NM_001316896	3429	47	1450
NM_001256215	2488	43	1042
NM_200284	2094	9	904
ENSDART00000153261	943	17	394
NM_001082873	1334	2	578
NM_001082851	743	31	292
NM_001045345	1104	61	418
NM_199798	1747	5	752
ENSDART00000156895	684	26	270
NM_001004575	2600	11	1114
ENSDART00000174889	874	14	364
NM_001020698	911	6	388
NM_001030136	3240	47	1354
NM_001326523	1376	8	586
NM_001114902	645	20	258
NM_194388	1590	1	684
NM_001080644	2673	17	1134
ENSDART00000145717	597	1	256
NM_001045101	2400	3	1030
NM_001102574	1335	20	554
ENSDART00000144783	412	41	136
NM_001030192	2323	17	980
NM_205633	1719	21	716
ENSDART00000172859	638	77	196
NM_200796	1683	16	704
NM_001030236	2275	32	938
ENSDART00000156605	563	12	228
ENSDART00000164398	1040	5	438
NM_001077450	1322	17	546
NM_001105122	1154	3	488
NM_001128344	924	39	354
NM_001005397	967	7	404
NM_001271670	4542	20	1910
NM_212991	2283	7	962
NM_001005981	1213	10	504
NM_001076572	1315	41	516
NM_001002176	1425	9	594
NM_213460	2198	22	908
ENSDART00000177433	3793	18	1586
NM_001014369	3163	1	1336
NM_001002307	575	7	236
NM_001328072	2083	14	866
NM_130957	3424	30	1416
NM_001020622	2366	3	996
NM_001099259	1670	9	696
NM_001032729	1400	29	562
NM_001100096	820	22	324
NM_200132	5868	56	2420
NM_001144798	1434	35	570
NM_001004512	921	6	382
NM_001044807	7119	65	2934
ENSDART00000133736	710	37	262
ENSDART00000141272	599	48	204
NM_001045238	1886	5	788
NM_001251831	4617	43	1898
NM_200527	1566	12	646
NM_200704	1597	1	670
NM_001326407	1740	17	714
NM_001080803	505	12	200
NM_131406	2174	24	888
NM_131314	1596	21	648
NM_131019	2178	14	898
ENSDART00000138593	1152	6	476
NM_207182	5197	85	2084
NM_001009560	7929	51	3258
NM_001076584	1407	15	572
NM_001002149	1482	12	606
ENSDART00000151902	741	61	248
NM_001281973	2156	4	894
NM_001044947	625	20	240
NM_001045090	3702	42	1498
ENSDART00000178102	818	28	312
NM_001040368	1709	16	694
ENSDART00000142587	650	30	240
NM_001034981	1257	40	482
NM_001145600	3555	76	1400
NM_001045236	2293	48	904
NM_001089510	1533	38	598
NM_001201489	1861	18	754
NM_001076717	2151	32	860
NM_001122855	4277	29	1744
NM_199733	2403	2	994
NM_001089578	1870	31	744
NM_001128716	1834	14	746
NM_001114891	852	19	334
ENSDART00000141036	638	44	220
NM_001045044	1859	47	722
NM_001302241	3097	33	1248
NM_001128338	5691	47	2306
NM_001004604	2760	61	1078
NM_205758	3470	13	1418
NM_001033103	2333	2	960
NM_001024373	1465	12	592
ENSDART00000174044	114	29	18
NM_001013567	1423	14	572
NM_200474	1784	18	716
ENSDART00000167270	423	36	138
NM_001098391	2795	7	1142
ENSDART00000171696	742	45	260
NM_001145588	1130	22	442
NM_212747	2282	7	930
NM_001003842	1769	7	718
NM_001040241	1710	12	688
ENSDART00000138083	1160	20	454
NM_001346224	7130	17	2896
NM_001045194	1457	11	584
NM_001128250	1286	17	508
ENSDART00000136526	860	43	308
ENSDART00000135805	770	14	300
NM_001038009	1312	23	512
NM_001114556	4495	20	1812
NM_200731	2134	37	832
NM_001037699	2608	30	1032
NM_001030094	1873	12	750
NM_001145893	3565	26	1424
NM_001012312	3007	3	1220
NM_001114314	4229	16	1702
NM_001319271	2581	38	1010
ENSDART00000156123	596	64	178
NM_205743	3474	7	1396
NM_001312681	3315	80	1258
NM_001128759	479	7	186
NM_212682	1692	11	670
NM_131834	1624	3	650
NM_001282393	1117	7	442
NM_205610	1503	18	586
NM_001080665	3119	37	1216
ENSDART00000155988	4269	125	1584
ENSDART00000166446	1911	11	754
NM_001135984	915	18	348
ENSDART00000153809	1598	39	600
NM_001077737	2682	12	1060
NM_001044886	936	4	370
NM_130913	1382	30	522
NM_001327886	2822	13	1112
NM_001109718	1386	32	520
NM_001114683	3336	84	1244
NM_001110027	4174	9	1652
ENSDART00000156281	771	40	266
NM_131412	1840	0	730
NM_001017591	1926	50	714
NM_001142376	1921	52	710
NM_001159970	2370	12	928
ENSDART00000149040	812	22	300
NM_001328093	1013	33	368
NM_200691	1608	2	634
NM_200277	2399	14	934
NM_001160013	1345	7	524
NM_001005393	3322	44	1266
NM_001159667	9429	108	3610
NM_001017807	2611	1	1026
NM_152968	4257	38	1636
ENSDART00000154533	529	56	152
NM_001326544	4308	4	1686
NM_001161495	905	3	352
NM_199530	6063	96	2282
NM_213311	3076	9	1196
NM_001080012	4575	2	1790
NM_001130772	834	16	310
NM_001002343	2337	5	908
NM_001328132	851	2	330
NM_001045136	1923	6	744
NM_001077146	1700	103	560
ENSDART00000163057	1976	10	760
NM_001030262	1394	25	518
NM_001130962	1534	43	554
NM_001080993	3216	6	1244
NM_001018678	2483	23	942
ENSDART00000153767	489	16	174
NM_200408	1695	2	656
NM_001127514	1488	25	552
NM_201124	2634	5	1016
NM_001077154	2573	1	996
NM_001044997	2070	26	774
NM_001007038	5519	7	2122
NM_131377	2411	3	926
NM_001089400	535	2	204
NM_001039358	4010	58	1484
ENSDART00000132191	565	21	196
NM_001030066	815	43	270
NM_001008592	1133	7	428
NM_001044766	2613	39	964
NM_131264	7049	8	2694
NM_001114473	1693	7	640
NM_213046	1522	7	574
NM_001177934	4616	40	1722
NM_001145587	1749	27	640
ENSDART00000143157	522	21	178
ENSDART00000162453	848	53	270
NM_001167569	2432	26	900
NM_001080006	1687	2	640
NM_205762	3072	4	1164
ENSDART00000154078	300	10	104
NM_001128373	891	12	326
NM_001007401	1913	11	714
NM_212617	2038	7	764
NM_001324499	3486	19	1298
NM_001002442	1456	0	550
NM_001002208	1088	4	406
NM_001110026	3420	6	1282
NM_001082813	1307	62	430
NM_199774	3343	48	1210
NM_001009891	2189	5	818
NM_001328142	3104	37	1130
NM_001020580	2092	20	766
NM_001102639	1214	22	434
NM_001080044	12274	16	4594
NM_153654	2559	5	956
ENSDART00000141701	964	46	316
NM_001197201	2845	68	1000
NM_001045474	1173	12	428
NM_001130590	2765	13	1024
NM_001003433	2331	15	858
NM_001076769	1701	33	604
NM_212604	1934	3	720
ENSDART00000164538	750	20	260
ENSDART00000146753	926	23	322
NM_200391	2158	6	798
NM_001105524	2389	64	826
ENSDART00000135165	554	54	152
NM_001044918	1969	22	710
NM_001024406	799	33	264
NM_001100102	916	10	330
NM_001123258	2364	27	850
NM_001256664	3475	13	1276
NM_001201408	2121	20	766
NM_001077178	1966	20	708
NM_001080629	878	31	294
NM_212852	1297	10	470
NM_205683	1866	24	666
NM_001001727	4054	4	1494
NM_001113342	4050	50	1446
ENSDART00000158507	845	6	306
ENSDART00000157321	734	11	260
NM_001320056	1920	2	706
NM_001201357	1921	16	692
NM_001327790	2487	12	904
ENSDART00000156274	782	12	276
NM_001351699	1801	20	642
NM_001030091	1800	19	642
NM_001128544	3114	35	1108
NM_001110834	1499	8	542
NM_001327924	2519	2	922
NM_152986	2959	7	1078
NM_001114567	982	14	346
NM_001020477	3691	38	1314
NM_001017884	935	6	336
NM_200879	2981	2	1088
ENSDART00000130034	4625	5	1686
ENSDART00000153821	662	10	232
ENSDART00000148638	871	28	290
ENSDART00000178736	981	18	340
NM_001040376	2564	13	922
ENSDART00000170392	1410	4	510
NM_001130603	2672	22	952
NM_001110103	1255	27	430
ENSDART00000174643	1181	4	426
ENSDART00000157660	217	3	76
NM_205727	2584	11	928
NM_001030082	2618	125	826
NM_001110115	1382	18	484
ENSDART00000155912	606	32	188
NM_001099980	3948	40	1392
NM_175576	4555	41	1610
NM_001102628_2	566	3	202
NM_213172	1908	169	522
NM_001128776	2531	30	886
NM_131859	3250	4	1172
NM_212850	2423	1	874
NM_001006011	1039	19	356
NM_131720	2433	34	844
NM_001351662	1962	20	688
NM_001004287	2778	35	966
NM_001002593	1877	16	660
NM_199596	2524	3	906
NM_001128281	2415	12	856
NM_001045212	1724	3	616
ENSDART00000177815	976	44	306
NM_001045454	1169	1	418
NM_200314	1418	0	508
NM_001114888	1578	3	562
NM_001076736	2199	15	772
NM_001082923	2367	17	830
NM_001045378	705	4	248
NM_001017563	1324	1	472
NM_001020693	1289	27	432
NM_001080171	2979	5	1052
NM_001083026	3188	10	1120
NM_001002311	1750	18	602
NM_001328095	2703	15	942
NM_001077551	1435	11	496
NM_001017592	1241	18	420
NM_001013477	876	5	304
NM_001198761	1881	7	656
NM_001017818	1037	25	340
NM_212918	1583	3	554
NM_001017717	2196	24	748
NM_153670	1869	8	648
ENSDART00000125070	445	20	136
NM_001115071	1735	14	594
ENSDART00000175930	1054	23	346
NM_001159832	3609	43	1220
NM_001003853	1455	29	480
NM_001020552	998	9	340
NM_001005987	1036	16	346
NM_001080645	2350	5	816
NM_001004624	977	7	334
NM_001327783	2520	12	866
NM_001040313	2076	23	700
ENSDART00000164367	741	36	222
NM_001020729	1559	8	534
ENSDART00000151061	740	13	244
NM_001327996	1486	2	514
NM_001105689	1075	35	338
ENSDART00000158993	770	35	232
NM_131609	1085	0	376
NM_001317752	2257	34	748
NM_001001820	2183	54	702
NM_001077757	3726	52	1238
NM_212941	2364	19	798
ENSDART00000141770	1748	82	522
NM_001044884	2307	19	778
NM_001005971	1497	73	444
NM_001039927	2389	2	822
NM_001316340	1886	32	618
NM_001077385	1332	1	458
ENSDART00000155667	447	70	84
NM_001327774	2125	18	714
NM_131340	2198	15	742
ENSDART00000150935	769	46	218
NM_001080643	1979	3	676
ENSDART00000156232	607	18	190
NM_001037681	1051	12	348
ENSDART00000147730	789	22	248
NM_213149	2613	2	892
NM_001005966	3160	1	1080
NM_001045427	1276	2	434
NM_001013470	439	8	142
ENSDART00000154101	1577	22	516
NM_001128727	2396	119	698
NM_001004290	1179	10	392
NM_001312687	2925	5	992
ENSDART00000178537	1168	20	378
NM_001007063	5481	28	1838
NM_001020544	3502	15	1176
ENSDART00000167120	644	5	214
NM_001128786	1242	16	406
NM_131553	2511	2	850
NM_001173985	3165	21	1052
NM_001082978	1857	31	598
NM_200420	1808	22	590
NM_001159977	1182	6	394
ENSDART00000116983	71	10	14
NM_001123260	2604	19	860
NM_001080702	1382	2	464
ENSDART00000136665	751	17	236
NM_001145607	4759	27	1574
NM_001113600	999	4	332
NM_001098195	2576	2	864
NM_001102632	592	1	198
ENSDART00000132478	879	15	280
ENSDART00000156214	733	34	212
NM_001004617	1055	30	324
ENSDART00000133180	1553	7	514
NM_001040337	1029	3	342
NM_001044715	3526	2	1180
NM_001128260	1060	45	310
ENSDART00000139872	4606	4	1538
ENSDART00000158792	1363	6	450
ENSDART00000167122	574	32	160
NM_001328400	3980	13	1318
NM_001105691	1326	17	426
NM_131013	1949	20	630
NM_001013559	1599	5	528
NM_001128243	3142	73	974
NM_001079981	2364	5	780
NM_001328141	1012	10	326
NM_001077289	2133	32	676
ENSDART00000157987	886	16	278
NM_200561	1721	11	560
ENSDART00000152884	1019	6	332
ENSDART00000146906	805	7	260
NM_001099423	6706	6	2216
ENSDART00000150747	764	15	238
NM_001076766	1634	7	534
NM_001040326	3875	18	1264
NM_001020707	2405	55	740
NM_001079968	2732	8	892
ENSDART00000153234	939	23	286
ENSDART00000117281	70	23	0
NM_001201444	4118	5	1348
NM_001128354	2777	182	730
NM_001127472	1617	13	518
NM_001044968	4296	46	1364
NM_001115143	2670	35	840
NM_001327861	1769	13	566
ENSDART00000178794	1022	14	320
ENSDART00000156041	331	12	96
NM_001003744	6926	21	2236
ENSDART00000174842	1529	48	450
NM_001006023	1305	29	396
ENSDART00000177526	1173	12	370
ENSDART00000155847	645	52	158
NM_001100004	2166	19	686
NM_001110347	2987	74	898
NM_001123008	5016	2	1630
NM_001044923	1743	23	544
NM_001039524	3684	26	1172
NM_200897	889	11	278
ENSDART00000173501	6433	26	2064
ENSDART00000177705	808	14	248
NM_001045004	1608	21	500
ENSDART00000176661	3717	12	1192
NM_207048	3415	9	1094
ENSDART00000134063	545	24	152
NM_131689	3227	14	1028
NM_001114571	1787	11	566
ENSDART00000154499	704	27	200
NM_001289886	2066	62	604
NM_001077626	2583	1	830
ENSDART00000172682	855	27	248
NM_001291762	1782	13	560
NM_001099424	2666	1	856
NM_001123273	1503	17	466
NM_001076672	2310	4	738
ENSDART00000149448	620	17	182
NM_001020780	1885	3	602
NM_213022	2756	5	878
NM_205751	3106	1	994
NM_200588	2261	4	720
NM_130969	10468	31	3320
NM_212825	2244	4	714
ENSDART00000178393	1674	85	450
ENSDART00000173718	1831	1	584
NM_001161750	4095	31	1276
ENSDART00000121711	2734	4	868
ENSDART00000165326	574	23	160
ENSDART00000137727	1773	1	564
