	transcript	riboseq(control)	riboseq(RK33)	rnaseq(control)	rnaseq(RK33)	TE(control)	TE(RK33)	log2(TE(control))	log2(TE(RK33))
2257	NM_001004606	1.10564507031	1.48854874707	28.2801878971	31.8971178109	0.0390961005752	0.0466671865431	-4.67683146872	-4.4214476966
2258	NM_001004608	11.0253591751	2.12051834544	7.54802850501	7.61767823077	1.46069389746	0.278368064547	0.546653879107	-1.84493438572
2259	NM_213223	7.3697843743	37.7038505811	7.80417512527	7.31953217069	0.944338672057	5.15112847404	-0.0826237428504	2.3648885227
2260	NM_213222	6.19167863969	9.2621801907	23.3933536431	41.4691833369	0.264676828049	0.223350918571	-1.91769619972	-2.16261590689
2261	NM_213224	10.6315963474	2.29015981308	18.1789044298	23.7384646788	0.584831522079	0.096474639117	-0.773907021079	-3.37370644769
2262	NM_213227	2.08332992188	2.40413355183	11.6888248669	14.8200857256	0.178232623519	0.162221298604	-2.48816666442	-2.6239648464
2263	NM_130924	6.94483309788	4.45235562738	23.4377773325	26.2745519344	0.296309372658	0.1694550544	-1.75482383351	-2.56102542561
2264	NM_200990	7.25656843545	6.01208701537	68.8178048841	60.2710158829	0.105446089826	0.0997508823653	-3.24542249708	-3.32552658675
2265	NM_001017681	1.90574673115	2.56573920967	6.06464907669	8.02849804655	0.314238582818	0.319578979131	-1.6700677665	-1.6457555793
2266	NM_207086	4.03083592709	3.10101880407	33.2836924155	43.2670894673	0.121105431356	0.07167153701	-3.04566452619	-3.80245589605
2267	NM_001044777	2.7416724105	1.47646406287	20.1560952078	17.8426025489	0.136022001396	0.0827493667935	-2.87808807034	-3.59510791746
2268	NM_001007396	6.44660739217	1.9287060185	61.2977405791	33.3483999571	0.105168760402	0.0578350391917	-3.24922186845	-4.11191237954
2269	NM_001002544	50.9992819709	137.322399959	48.9598802191	75.9395783807	1.04165454945	1.80831132971	0.0588769067697	0.854643082155
2270	NM_001017552	3.26042330009	1.4631877651	19.1167176947	20.9101229405	0.170553509873	0.0699750914552	-2.55170364996	-3.83701472242
2271	NM_001007392	24.9178039392	29.5215913404	73.0782037159	63.9082195987	0.340974499538	0.46193731457	-1.55226424644	-1.11423100535
2272	NM_131250	18.8457600585	11.1390879619	34.4964047132	52.179410859	0.546310846454	0.213476690873	-0.872206028303	-2.22784954166
2273	NM_131252	115.759833799	58.9700551324	129.0938791	113.842868304	0.896710476175	0.517995163078	-0.157285842196	-0.948989468473
2274	NM_201198	14.5060848122	18.0274970709	2.78432887733	2.97282523179	5.20990351762	6.0640958231	2.38125665543	2.60029255074
2275	NM_001327743	4.2988628709	2.24037373018	5.00264631287	7.22775270813	0.859317769445	0.309968232264	-0.218736366751	-1.6898077294
2276	NM_001039971	3.22790636089	4.96661164282	18.813626129	27.5127545987	0.171572791909	0.18052033376	-2.54310730714	-2.46976674385
2277	NM_001007773	13.839634148	23.1300429999	18.0219213009	25.9944793906	0.767933336126	0.889805971966	-0.380947018075	-0.16843731364
2278	NM_001007774	57.9373232141	51.0558563833	379.333404042	353.206881229	0.152734566998	0.144549438577	-2.71090148401	-2.79036508942
2279	NM_001007775	5.87320923538	23.721604202	34.5860645466	51.5806307979	0.169814325867	0.459893642925	-2.5579699223	-1.1206278393
2280	NM_001007776	66.0241105618	16.3474725586	77.0788519231	52.9963816043	0.856578800988	0.308463937796	-0.223342121707	-1.69682625966
2281	NM_001327745	221.975845476	135.622624024	415.433352403	401.126008343	0.534323602551	0.33810478803	-0.904214348489	-1.56445764796
2282	NM_001346202	6.98126283755	22.1152771649	5.14879032345	6.01355331929	1.35590350334	3.67757230886	0.43925450871	1.8787537082
2283	NM_201192	67.8537340287	64.2323216272	267.949091286	345.301836177	0.253233678469	0.18601789767	-1.9814588081	-2.4264866583
2284	NM_201193	2.06062987787	3.9632300316	1.85043780786	1.9461207502	1.11359045363	2.0364769407	0.1552187487	1.02607547861
2285	NM_201194	16.1011380265	6.77413616927	279.455945493	252.856109024	0.0576160152832	0.0267904785667	-4.11738630245	-5.22213583705
2286	NM_001045322	0.466942824529	1.25730611942	2.77717831712	2.66826205351	0.168135701496	0.47120788521	-2.57230199968	-1.08556441341
2287	NM_201197	48.7657778405	7.16227586329	98.1220175096	96.9625092704	0.496991185854	0.0738664450537	-1.00870782909	-3.75893704257
2288	NM_001020625	43.4725227694	12.0675868371	26.7471898463	28.5126366479	1.62531178113	0.423236440254	0.700716494725	-1.24046424742
2289	NM_001020624	8.77335171359	14.7646406287	46.3024154745	63.013062148	0.189479352722	0.23431079407	-2.39988744622	-2.09350467806
2290	NM_001044988	6.32798239469	5.11168213996	63.0448963014	73.5340459941	0.10037263547	0.0695144959162	-3.31656209306	-3.84654233416
2291	NM_001099235_2	27.224004036	12.9360491534	84.4890689747	80.8663667573	0.322219245239	0.159968225013	-1.6338854302	-2.64414272833
2292	NM_131073	5.38505036459	13.6944157661	10.2199182298	12.1456973575	0.526917167389	1.12751169101	-0.924351910236	0.173142392665
2293	NM_001044983	47.5590937196	67.0786454126	229.091384266	218.435648335	0.207598788021	0.307086530628	-2.26813007374	-1.70328286041
2294	NM_001044986	7.63080957536	4.83458287358	49.3372031239	40.7081980936	0.154666440175	0.118761898094	-2.69276790292	-3.07385603861
2295	NM_001313710	8.2903422781	11.1614286919	42.5276734877	40.1154495298	0.194939943764	0.27823267152	-2.35889836157	-1.84563625634
2296	NM_131856	31.6166793625	56.75476361	1.83359575163	1.24016964192	17.2429933558	45.7637098116	4.10793834058	5.51613210308
2297	NM_213160	8.45004800597	18.7376711979	150.058336187	146.459247978	0.0563117532867	0.127937781032	-4.15042011936	-2.96648572857
2298	NM_001076728	2.21876793337	5.97432994716	5.86249096055	7.9320555323	0.378468461325	0.753188114081	-1.40175501287	-0.408917861653
2299	NM_213166	4.76041627494	2.56361173106	9.61989137653	12.5436495682	0.494851354201	0.204375267112	-1.01493286821	-2.29070747872
2300	NM_213167	0.944253622958	1.27126469887	0.555146899041	2.0000795105	1.70090767793	0.635607080717	0.766304836353	-0.653792898367
2301	NM_213165	8.81675208016	9.13087934924	138.495558413	168.297834383	0.06366090134	0.054254289027	-3.97344860632	-4.20411899667
2302	NM_205766	12.9846314033	6.6595923482	50.9648087856	49.3404357051	0.254776417546	0.134972305231	-1.97269634894	-2.88926468172
2303	NM_213168	77.8449088486	127.809662987	356.012514249	297.620444798	0.218657787951	0.429438451628	-2.19325336097	-1.21947671997
2304	NM_001076727	3.18800297691	5.72275011135	15.1251258146	13.1577568601	0.210775303028	0.434933565972	-2.24622226153	-1.20113304189
2305	NM_205762	2.24260235452	7.04492520624	2.43764357849	2.24314472879	0.91998780064	3.14064675178	-0.120313364231	1.65106168316
2306	NM_001113629	3.81550422746	0.684917090752	14.6974156224	20.236940957	0.259603751128	0.0338448924769	-1.94561686527	-4.88491805624
2307	NM_205760	14.5634417255	18.5750612342	53.3379528284	60.4650769027	0.273040882772	0.307203135855	-1.87281111094	-1.70273515207
2308	NM_001122615	1.60814062397	2.16506705018	5.7552145203	8.18646923306	0.279423228847	0.264468965624	-1.83947613588	-1.91882965711
2309	NM_001077630	6.17733641166	45.7415914246	18.6129144577	16.5519962676	0.331884424962	2.76350904659	-1.59124716827	1.46650133535
2310	NM_001122616	1.72663519627	3.09946440868	7.86132273247	9.72567763668	0.219636727181	0.318688786989	-2.18680877601	-1.64977983586
2311	NM_001110225	8.823353526	15.0467723375	77.9221584778	57.803827969	0.113232919857	0.26030754132	-3.14263464546	-1.9417109865
2312	NM_001313700	26.5789908684	6.36155503633	94.2386433373	94.4425290143	0.282039192492	0.0673590076709	-1.82603243976	-3.89198530492
2313	NM_001077608	9.45876981622	11.0734804715	36.2702879313	50.4905904401	0.260785628009	0.219317706032	-1.93906373058	-2.18890580603
2314	NM_001313709	6.72030672125	10.340186447	39.9170353018	38.1444223637	0.168356859933	0.271079906478	-2.57040558792	-1.88320991605
2315	NM_001313708	8.61877535417	18.0500502365	39.299968494	37.2511296505	0.219307436735	0.484550412453	-2.18897336013	-1.04528132396
2316	NM_001007175	10.6500860802	8.36406192602	79.7829655974	38.3548044007	0.133488220204	0.21807077514	-2.90521565936	-2.19713165542
2317	NM_001077541	3.18505521641	9.64821141778	29.3486001316	33.6366954808	0.108524945044	0.286835888005	-3.20390140286	-1.80170255409
2318	NM_001003863	6.55545071222	4.07340678215	149.688981823	145.090298199	0.0437938092195	0.0280749769813	-4.51312924779	-5.15457135001
2319	NM_200703	18.8888381765	15.4123417131	14.5877400924	23.6339338859	1.29484334495	0.652127647793	0.372777565761	-0.616773708939
2320	NM_001277109	1.89831999023	4.3812693637	3.61515397779	6.59434812026	0.525100729289	0.664397645347	-0.929333895525	-0.589881134549
2321	NM_212791	1.31274284167	5.8912266533	14.762719509	20.5208157778	0.0889228330098	0.28708540231	-3.49130227758	-1.80044812049
2322	NM_201174	6.08808274399	8.19648925677	21.2261646964	19.7416213755	0.286819726082	0.415188251303	-1.80178384581	-1.26816247496
2323	NM_200801	41.806209515	41.8860727879	190.641618872	186.476763028	0.219292144928	0.224618188925	-2.18907395947	-2.15445333719
2324	NM_200800	7.86985884521	33.9050390421	24.3501869384	24.233914419	0.323195007296	1.39907397773	-1.62952318332	0.484472248764
2325	NM_001077544	32.2143761067	12.3916462832	91.0732963559	100.797437485	0.35371922831	0.122936124096	-1.49932344827	-3.02401918897
2326	NM_001077615	6.33787896329	7.11066179313	21.0427766371	18.844212277	0.301190240841	0.377339295939	-1.73125307029	-1.40606574532
2327	NM_200809	1.04763905613	14.1045426444	61.9009053267	96.4504847069	0.0169244545068	0.146236099147	-5.88474685483	-2.7736286028
2328	NM_131107	0.835063567648	2.24852054375	0.513786694555	0.77040961651	1.62531178113	2.91860394206	0.700716494722	1.54527844873
2329	NM_001009898	53.6181191642	31.6918470716	200.618684643	247.149283456	0.267263835667	0.128229572947	-1.90366345983	-2.963199073
2330	NM_001030174	3.31853296392	2.2338986616	11.2392558106	11.1308385525	0.29526269531	0.200694552442	-1.75992900286	-2.31692663749
2331	NM_001105143	1.77948454942	4.79150057753	19.3363973071	22.2991929021	0.0920277195983	0.214873273601	-3.44178771009	-2.21844204647
2332	NM_212782	17.260172166	4.42622154281	104.398040079	107.605722087	0.165330423377	0.0411337004851	-2.59657586743	-4.60353532384
2333	NM_001113596	14.6937602168	5.65213116573	82.0731542055	96.7503178439	0.179032478513	0.0584197684482	-2.48170676249	-4.09739954984
2334	NM_212784	36.1167729127	20.2602604696	230.063947782	335.60596717	0.156985800083	0.0603691902157	-2.67129402671	-4.05004374061
2335	NM_212787	10.3504724055	3.71600450439	102.161677754	101.931744469	0.101314628274	0.0364558119136	-3.30308560273	-4.77770735737
2336	NM_212786	17.9696162982	4.96262559816	38.740462881	37.1299226354	0.463846194956	0.133655694543	-1.10828158815	-2.90340678844
2337	NM_201042	0.662175551048	7.13198557706	27.2424481018	30.9754925711	0.0243067564476	0.230246074721	-5.36249880028	-2.1187515337
2338	NM_201043	121.600751475	86.9273406088	341.538675278	277.354755954	0.356038013487	0.313415720274	-1.48989681173	-1.67385055071
2339	NM_001004552	12.5865980325	4.23638770575	75.1221980222	69.3659657367	0.167548319457	0.0610730011578	-2.57735087879	-4.0333214481
2340	NM_001030178	0.63234519524	3.40534832873	0.120176575977	0.502426748405	5.26180073029	6.77780062375	2.39555661322	2.76081719903
2341	NM_001030179	4.24007535272	34.2509130095	81.7242751565	50.2465666632	0.0518826914598	0.681656783419	-4.26860286718	-0.552882574838
2342	NM_001004557	3.27943564589	6.62273990929	30.5573561484	27.1815192974	0.10732066053	0.243648628939	-3.22000025575	-2.03712599068
2343	NM_001114486	1.31374417107	1.76871610278	0.758906579883	1.369716287	1.73110130534	1.29130106692	0.791690154769	0.368825404296
2344	NM_001003879	9.25977746384	13.425564661	23.4316905467	34.7246007226	0.395181792171	0.386629777784	-1.33941161798	-1.37097533834
2345	NM_213097	1.84057558993	4.95599638951	15.6256387005	18.1026485807	0.117792022791	0.273771894064	-3.0856862558	-1.86895375047
2346	NM_213492	0.905173358704	2.43730054998	55.5963760013	58.6268127403	0.0162811575827	0.0415731375467	-5.94065291158	-4.58820455674
2347	NM_001077258	5.43854306935	10.9830044322	14.950800737	13.5260478739	0.363762661614	0.811989173378	-1.4589306296	-0.30046760346
2348	NM_001077259	9.54570883446	18.3593571713	10.9865297817	9.59294931484	0.868855682743	1.91383865053	-0.202811530139	0.936469206054
2349	NM_213090	0.400492642315	3.235140301	2.29708629038	3.45166765866	0.174348105246	0.937268770034	-2.51995740939	-0.0934652822273
2350	NM_213091	4.09831911547	6.43724278215	67.6664955538	62.1455440808	0.0605664455049	0.10358333614	-4.04533744411	-3.27113616523
2351	NM_001077254	7.01626890019	17.0030196938	22.6300216197	23.5688060439	0.310042518655	0.721420493772	-1.6894620173	-0.471087687782
2352	NM_001077250	225.500632747	443.001354624	330.108451767	242.150940127	0.683110752057	1.82944305065	-0.549808594717	0.871404506236
2353	NM_213099	9.55396101413	5.84666366803	71.8450674958	109.740748545	0.13298005482	0.0532770529229	-2.91071821736	-4.23034190938
2354	NM_001089329	0.901088801661	1.21315116643	2.41938282557	3.12912489559	0.372445729604	0.387696626664	-1.42489787424	-1.36699991259
2355	NM_200701	7.94305276683	9.50565948549	23.0236466507	30.0392708644	0.34499542524	0.316441085684	-1.53535086351	-1.65999116807
2356	NM_001327970	3.18947890421	1.22687132843	1.57924845433	3.87762857678	2.01961818957	0.316397330001	1.0140825761	-1.66019066957
2357	NM_213493	13.3378208722	4.68441779948	66.1857165555	96.6969978205	0.201521137284	0.0484442940842	-2.31099692584	-4.36752943912
2358	NM_200161	14.0727982849	6.88961726497	129.746644616	126.456983799	0.108463678013	0.0544819041068	-3.20471609667	-4.1980790643
2359	NM_200242	1.44839155537	0.974997082199	1.21047453923	1.61918206702	1.19654855053	0.602154076467	0.258878936107	-0.73179541037
2360	NM_200241	5.7189660225	2.09987485691	51.0529726602	54.510338948	0.112020235542	0.0385225059582	-3.15816872797	-4.69815463364
2361	NM_200240	8.85795491237	4.4721057102	16.9328581283	23.69294231	0.523122254096	0.188752652654	-0.934779950007	-2.40543117525
2362	NM_200247	2.79370414968	5.01494849579	44.9835367903	50.0752861617	0.062105035509	0.100148174483	-4.00914594211	-3.31979197118
2363	NM_200246	35.7420204052	3.0075055911	61.0628433851	61.6278368761	0.58533174061	0.0488010896301	-0.772673581504	-4.35694282915
2364	NM_200245	33.9990166828	9.63651661606	105.762583307	76.442939609	0.321465452334	0.126061565206	-1.63726439442	-2.98779961414
2365	NM_200244	6.64255110629	15.3308218892	14.8232651144	17.0715767295	0.448116596109	0.898031982172	-1.15805393684	-0.155161269409
2366	NM_152948	37.7986814552	13.3479363094	35.2825921692	31.6258611896	1.0713124839	0.422057639138	0.0993793514399	-1.24448805799
2367	NM_152949	135.439483326	65.12302786	1030.10572231	930.776820414	0.131481148384	0.0699663189195	-2.9270721325	-3.83719559945
2368	NM_001044351	2.44560682751	3.29256203158	6.24450548627	7.06807414247	0.391641393043	0.465835808342	-1.35239484174	-1.10210655252
2369	NM_200978	9.52434253424	3.56188450191	17.2870281273	18.6485652097	0.550953146145	0.191000458312	-0.859998459753	-2.38835199483
2370	NM_152941	3.95935312247	7.99581658876	4.38490368629	7.8305437322	0.902950989516	1.02110617886	-0.147280411833	0.0301328914321
2371	NM_206888	33.4951110127	37.2785640518	66.6613755877	42.2282364871	0.502466544043	0.882787612104	-0.992900555014	-0.179861710039
2372	NM_001030081	2.96626032426	2.17828728111	2.09787518998	4.52376837562	1.41393555652	0.481520515694	0.499716367387	-1.05433082795
2373	NM_001030086	10.6250376821	17.1656025471	68.4569088955	58.7077365487	0.155207675215	0.292390808371	-2.68772819251	-1.7740301356
2374	NM_001326430	0.510316624674	4.12228766354	4.517834237	2.82003111894	0.112956031121	1.46178800505	-3.14616679152	0.547734100458
2375	NM_001099248	1.38505718398	3.72945204783	20.7600365332	22.1776836816	0.0667174733419	0.168162378965	-3.90579153628	-2.57207311077
2376	NM_001328061	9.81378124373	11.3249661086	64.4446463778	67.3305724453	0.152282335234	0.1681994627	-2.71517949613	-2.57175499786
2377	NM_001018107	4.79805891087	0.993801268934	17.6948493598	14.1431473344	0.271155680012	0.0702673348044	-1.88280670348	-3.83100201069
2378	NM_001017589	20.7445782388	72.6148233415	50.6496059812	63.742756833	0.409570377438	1.13918548474	-1.28781672005	0.18800266902
2379	NM_001018105	2.90778703518	0.978700774819	16.9165954336	13.5125036871	0.171889612576	0.0724292697698	-2.54044573063	-3.78728335962
2380	NM_001326438	5.15818690708	5.5556437514	37.4350822622	39.5953206901	0.137790184911	0.140310613845	-2.85945496943	-2.83330394864
2381	NM_001198864	0.946588957557	5.09763519811	31.4369027476	33.9740537169	0.0301107575755	0.150044950202	-5.05357718358	-2.73653332937
2382	NM_182881	3.90307059972	0.955412777396	17.7851275963	22.9414091897	0.219456991724	0.0416457755274	-2.18798986085	-4.58568603115
2383	NM_201340	8.05951618285	10.1272860241	22.4282464556	30.1492482495	0.35934669252	0.335905092568	-1.47655168754	-1.57387442683
2384	NM_200104	67.0650378062	11.9064791309	1439.70153084	1002.6093967	0.0465825981077	0.0118754912632	-4.4240650828	-6.39586899395
2385	NM_001044333	4.23836793983	1.03748850592	9.41678866674	13.6676216379	0.450086339391	0.0759084889388	-1.15172631686	-3.71959495677
2386	NM_194378	2.02268773726	4.53863145575	6.63268218512	9.38436732155	0.304957735167	0.483637447282	-1.71331878496	-1.04800214038
2387	NM_201459	6.04720160904	8.14145029007	60.9384148479	60.0632347826	0.0992346391703	0.135547982381	-3.33301238936	-2.88312445593
2388	NM_200101	48.7552023335	107.679031288	135.254401814	134.850890928	0.360470355712	0.798504411406	-1.47204747461	-0.324627716937
2389	NM_173251	90.3088408833	66.0029204555	596.678095683	574.515283536	0.151352700119	0.114884533705	-2.72401368194	-3.12174350621
2390	NM_173250	11.1079611532	1.5741933542	13.6607208516	17.4743312382	0.813131406012	0.0900860429359	-0.298439577172	-3.4725525837
2391	NM_194373	56.9995657154	94.4485956324	167.814846782	131.166824546	0.339657466597	0.720064665431	-1.55784752598	-0.473801621238
2392	NM_001044338	21.2903834782	19.7680035016	56.2967097196	45.7149858523	0.378181666109	0.432418453884	-1.4028486704	-1.20950000207
2393	NM_201457	2.75570977324	9.89349039249	53.0815869109	66.5637839326	0.0519146079386	0.148631730469	-4.2677156428	-2.75018595408
2394	NM_201456	2.02792724394	1.09209316413	97.8320121656	69.8902056853	0.0207286674275	0.015625839893	-5.5922288161	-5.99992245267
2395	NM_201451	9.55350935427	4.82326949712	125.918856164	116.625971031	0.0758703632268	0.041356736021	-3.72031974518	-4.5957338608
2396	NM_201450	30.5270879683	34.4702441848	106.493602216	74.8509776341	0.28665654399	0.460518289464	-1.80260488065	-1.11866964086
2397	NM_001100028	10.9027802423	3.45378783949	22.6950623144	27.8695669259	0.480403186	0.123926857158	-1.05768237596	-3.0124392158
2398	NM_201452	7.66527032939	1.21410396531	139.210671343	125.529658982	0.055062376005	0.00967184946694	-4.18278932455	-6.69199249407
2399	NM_201299	4.95988080137	22.2585726973	12.3648289782	12.7120388275	0.401128136112	1.75098369344	-1.31786493101	0.808165648303
2400	NM_201298	100.115071811	50.2594185579	437.744084315	373.437996051	0.228706852698	0.134585711924	-2.1284285013	-2.89340283821
2401	NM_001045276	36.5964113312	45.5750926945	156.167899417	185.704954831	0.23434016509	0.245416675802	-2.09332384657	-2.02669481297
2402	NM_199538	12.4483533897	7.9806808148	73.3364710068	64.4764414521	0.169743010794	0.123776694791	-2.55857592248	-3.0141883916
2403	NM_199815	6.16214171118	22.9133035221	29.9096160143	33.5867876784	0.206025437045	0.682211819168	-2.27910562334	-0.551708345348
2404	NM_199536	6.3819123975	5.72805140834	47.4788642415	60.2347902105	0.134415860604	0.0950953989932	-2.89522471373	-3.39448064901
2405	NM_199537	6.64560234704	21.870658022	9.52542909867	12.2517196339	0.697669603983	1.78510924797	-0.519384115105	0.836012369313
2406	NM_201291	10.6810456327	8.21718471137	52.4431315534	46.0886361792	0.203669104348	0.178290906232	-2.29570094808	-2.48769497504
2407	NM_131205	6.41907703992	2.16052812554	11.0584417836	11.8555035228	0.580468493259	0.182238411164	-0.784710332452	-2.45610102074
2408	NM_199533	1.02336221526	2.75553988204	9.24872018248	15.0362246019	0.110649062256	0.183260090548	-3.17593687045	-2.44803545761
2409	NM_199530	5.1132665263	7.64897513027	14.2606714786	9.44455966982	0.358557206368	0.809881603556	-1.47972478137	-0.304217078801
2410	NM_213432	4.10197941834	6.44299203143	13.9323703327	21.2292571591	0.29442078558	0.303495877559	-1.76404856821	-1.72025117467
2411	NM_213433	2.93338935716	20.3105414079	38.0128711225	33.654852908	0.0771683187967	0.60349517686	-3.69584751451	-0.728585853896
2412	NM_213434	22.9757359783	28.6126770043	159.627173275	156.555324866	0.143933739519	0.182763997512	-2.79652328091	-2.45194619148
2413	NM_213435	3.02002210814	6.50545133646	101.246819843	109.87862841	0.0298283157221	0.05920579307	-5.06717367264	-4.07811784459
2414	NM_213438	18.5665290683	25.486559746	82.3776401604	103.317413806	0.22538311406	0.246682130409	-2.14954866356	-2.01927488393
2415	NM_213439	93.04800693	40.0870761446	1380.21768282	1166.34212003	0.0674154577848	0.0343699121005	-3.89077676287	-4.86271002769
2416	NM_001105277	105.711172065	56.696883097	197.624565285	154.932892352	0.534909068175	0.365944779293	-0.902634433362	-1.45030213122
2417	NM_001316934	9.82778093167	4.41043615928	34.2982546751	40.6236089144	0.286538805685	0.10856829999	-1.80319755982	-3.20332517152
2418	NM_001005604	11.3301964213	6.93365271957	13.1640956868	13.9692079898	0.860689309077	0.496352600994	-0.216435546168	-1.01056274246
2419	NM_001128410	1.12239726834	1.00740167731	5.68316425379	7.38760044359	0.19749513092	0.13636385522	-2.34011100962	-2.87446680247
2420	NM_001328497	2.96552033709	1.49719890928	2.4353148364	3.36318992729	1.21771538233	0.445172274432	0.28417697028	-1.16756435123
2421	NM_001328494	11.0979637708	4.59734683666	75.3728900887	86.6071538156	0.147240788535	0.053082760882	-2.76375071381	-4.23561278125
2422	NM_001136488	7.72835272944	4.45920540527	29.0469939022	35.2809922926	0.266063770849	0.12639115613	-1.91015601886	-2.98403257642
2423	NM_131599	8.42209588398	2.51973573566	205.213421927	238.117748224	0.041040667832	0.010581889651	-4.60680198246	-6.5622589114
2424	NM_001326453	10.2063324935	5.49638355139	16.4805011085	29.655966094	0.619297461061	0.185338205944	-0.69129556345	-2.43176778317
2425	NM_001077613	58.2674952053	48.9137118286	249.406162979	154.958842107	0.23362492133	0.315656152069	-2.09773391672	-1.6635742257
2426	NM_001002382	1.6497304677	2.22106016354	2.33455520335	5.28817957321	0.706657296145	0.420004678886	-0.500917366445	-1.25152269517
2427	NM_001002383	0.773207007082	2.08196346643	2.96008795217	6.34365061213	0.261210821967	0.32819642722	-1.93671342589	-1.60736856128
2428	NM_001002380	4.94209069806	8.87149425439	35.6850918638	29.4581071431	0.138491746551	0.30115628989	-2.85212809381	-1.73141570381
2429	NM_001045115	10.9829012702	12.098018143	5.82570819061	11.0537031934	1.8852474087	1.09447647827	0.914753866669	0.130240949455
2430	NM_001002387	8.82717993596	25.5967004537	23.7110247007	32.2713453264	0.372281672656	0.793171161438	-1.42553350051	-0.334295870683
2431	NM_001002384	7.29159913851	13.8590171729	52.1258491886	48.2462246096	0.139884515111	0.287255993294	-2.83769182651	-1.79959110139
2432	NM_001002385	7.37609682345	6.62037633331	6.18128606396	8.39921089209	1.19329484951	0.788214085629	0.254950560521	-0.343340563776
2433	NM_200070	4.71787326355	4.76381471133	72.0123818121	53.9189020202	0.065514751003	0.0883514784768	-3.93203641591	-3.50060191269
2434	NM_001003890	208.676827965	130.580144632	886.426349689	652.651808028	0.235413611112	0.200076278079	-2.08673035856	-2.32137796975
2435	NM_200073	5.9968082623	0.949835867175	58.5808031342	46.9034764645	0.102368146926	0.0202508628096	-3.28816122155	-5.62587281291
2436	NM_200074	19.7472427465	8.70088859565	46.0932195936	42.0170855234	0.428419687768	0.207079774508	-1.2229033151	-2.27174144255
2437	NM_212974	6.30597202114	26.8844847622	99.6367999671	79.1430109595	0.0632895880159	0.339694995632	-3.98188801324	-1.55768813022
2438	NM_200076	15.2513981757	8.79994994588	36.5739919705	43.7415041535	0.417001190026	0.201180780501	-1.26187659409	-2.31343560883
2439	NM_001045119	3.15985526114	1.59531256329	2.07241341244	3.34467907801	1.52472245266	0.476970294035	0.608546650798	-1.06802867768
2440	NM_001328361	7.09569464083	33.0014602278	16.0033169943	19.827205183	0.443388995129	1.66445345792	-1.17335513179	0.735048529858
2441	NR_132430	3.83056682407	2.57857860522	3.47630905719	2.43863276149	1.10190629229	1.05738701043	0.140001540249	0.0805035090241
2442	NM_001316731	12.59965903	19.1757179005	64.623711311	56.0449760851	0.194969598223	0.342148739102	-2.35867891405	-1.54730446418
2443	NM_001316730	3.05307973991	9.59096398563	5.36056223958	7.14832957205	0.569544686445	1.34170702245	-0.812119054739	0.424069676457
2444	NM_001326457	0.421517035799	1.13499109679	3.67117736248	3.53564716288	0.114817943722	0.32101367713	-3.1225799712	-1.63929332867
2445	NR_132439	23.2680251048	25.2349441829	162.632841989	139.719493757	0.143070887898	0.180611477356	-2.80519795292	-2.46903851991
2446	NM_001326708	63.4914959437	21.6709047733	182.275122159	188.792662695	0.34832782001	0.114786795546	-1.52148239317	-3.12297140319
2447	NM_001324516	1.50177257822	5.19907356668	5.20661290233	6.42762639037	0.288435611864	0.808863684807	-1.79367879616	-0.306031504498
2448	NM_001316738	1.51080579673	2.03402351819	6.6746731815	7.02605708934	0.22634902948	0.289497152148	-2.14337897415	-1.78837893874
2449	NM_199591	11.580558805	4.67733093442	130.16822036	151.523970628	0.0889660991982	0.0308685874257	-3.4906004923	-5.01771672433
2450	NM_200008	33.1504893981	12.1721092427	805.008342471	830.352846261	0.041180305407	0.0146589601005	-4.60190166025	-6.09207342675
2451	NM_199623	28.1157856011	42.7369870331	413.687009085	327.048058409	0.0679639074558	0.130674944964	-3.87908738986	-2.93594554321
2452	NM_001309472	44.2376354865	34.4112197941	131.30470988	126.245992866	0.336908215455	0.272572768552	-1.5695724861	-1.87528665834
2453	NM_001040299	3.20282400423	4.31201638445	25.0374474564	35.4807968239	0.127921347007	0.121530990576	-2.96667105936	-3.04060384484
2454	NM_001328563	11.9836625238	13.1460661864	43.2770346759	30.317903268	0.276905814216	0.433607366255	-1.85253274847	-1.20553882904
2455	NM_199627	5.49822380934	3.70117607461	78.1976218881	65.8652414232	0.0703119056128	0.0561931603777	-3.83008719444	-4.15346164811
2456	NM_001161600	7.38796185855	11.0517095537	6.94461461585	8.7150734942	1.06384043856	1.26811432641	0.0892817826418	0.342684817013
2457	NM_199628	13.2130311337	8.89446417622	136.083921357	89.5376036883	0.0970947265624	0.0993377509542	-3.36446324808	-3.33151410581
2458	NM_199629	3.47154166445	9.34759107378	16.3398149459	22.7665655904	0.212459056357	0.41058415406	-2.23474325308	-1.28425014523
2459	NM_001162507	0.443839352732	1.19509692604	10.6197589123	13.516871151	0.0417937315147	0.0884152044278	-4.58056961567	-3.49956170402
2460	NM_001328569	8.9197291389	13.1004904562	50.195899748	58.5619262939	0.177698361493	0.223703202495	-2.49249771615	-2.16034218498
2461	NM_001128671	24.3918911512	63.7467164465	172.017511692	119.226682841	0.141798883795	0.534668204529	-2.81808191879	-0.90328420931
2462	NM_001013261	0.698936209835	1.88197939351	0.17679096722	0.362547756759	3.95346108925	5.19098341784	1.98311622543	2.37600787917
2463	NM_199849	19.544040945	4.93358895902	120.385733899	102.099188841	0.16234515762	0.0483215294365	-2.62286374188	-4.3711900713
